Symbol,Name,Last Price,Open,High,Low,Prev Close,Volume,Change %,RSI 14
INCREDIBLE,INCREDIBLE INDUSTRIES,34.78,36.43,37,34.5,34.78,0,0.0,73.24
RTNPOWER,RATTANINDIA POWER,9.48,9.95,10,9.39,9.48,0,0.0,73.16
MGL,MAHANAGAR GAS,1130.15,1148.05,1154.9,1123.55,1130.15,0,0.0,88.45
SCLZC26B-AY,,1285,0,1285,1285,1285,0,0.0,
DAMODARIND,DAMODAR INDUSTRIES,27.98,27.27,28.98,27.27,27.98,0,0.0,79.32
AMRUTANJAN,AMRUTAJAN HEALTH,576.55,577.15,580.9,570,576.55,0,0.0,81.23
LIQIDINAV,MIRAEAMC - LIQIDINAV,1000,0,0,0,1000,0,0.0,
PVTBANKADD,DSP NIFTY PRIVATE BANK ETF,27.15,26.52,27.84,26.52,27.15,0,0.0,68.72
ASALCBR,ASSO ALCOHOLS & BREW,890.55,923.85,931.25,887,890.55,0,0.0,78.26
MAHEPC,MAHINDRA EPC IRRIG,114.28,118.49,118.49,113.2,114.28,0,0.0,67.44
SENSEXADD,DSP BSE SENSEX ETF,78.92,79.06,79.64,78.3,78.92,0,0.0,66.13
PSUBANKADD,DSP NIFTY PSU BANK ETF,88.34,88.86,89.14,87,88.34,0,0.0,72.55
DSPPVBINAV,DSPAMC - DSPPVBINAV,27.01,0,0,0,27.16,0,-0.55,
DSPPSBINAV,DSPAMC - DSPPSBINAV,88.61,0,0,0,88.7,0,-0.1,
DSPSENINAV,DSPAMC - DSPSENINAV,78.57,0,0,0,79.56,0,-1.24,
MOLDTECH,MOLD-TEK TECHNOLOGIES,128.88,132.55,134.99,126.5,128.88,0,0.0,69.28
ZYDUSWELL,ZYDUS WELLNESS,490.85,499,504.2,481.2,490.85,0,0.0,66.56
SUNTECK,SUNTECK REALTY,350.65,358.95,358.95,341.2,350.65,0,0.0,78.79
POKARNA,POKARNA,903.15,919.75,922.8,895.55,903.15,0,0.0,63.53
SGBFEB28IX-GB,2.50%GOLDBONDS2028SR-IX,14930.71,14905.18,14950,14905.18,14930.71,0,0.0,
ALOKINDS,ALOK INDUSTRIES,13.52,13.89,14.04,13.46,13.52,0,0.0,69.33
GPTINFRA,GPT INFRAPROJECTS,113.9,118,118,112.6,113.9,0,0.0,71.11
QUESS,QUESS CORP,190.14,192.5,194.04,187.81,190.14,0,0.0,69.2
DEN,DEN NETWORKS,27.79,28.49,28.49,27.2,27.79,0,0.0,77.24
ASTEC,ASTEC LIFESCIENCES,720.8,739.85,739.85,705.85,720.8,0,0.0,71.35
YATHARTH,YATHARTH HOSP & TRA C S L,718.3,761.5,764,715,718.3,0,0.0,66.69
NIITMTS,NIIT LEARNING SYSTEMS,315.15,324,324.95,310.3,315.15,0,0.0,73.55
SHILPAMED,SHILPA MEDICARE,413.9,434.85,435.35,412,413.9,0,0.0,75.22
SARDAEN,SARDA ENERGY & MIN,581.4,586.6,594.4,580.05,581.4,0,0.0,72.9
REFEX,REFEX INDUSTRIES,247.71,251.9,253.7,244.44,247.71,0,0.0,81.2
GROBTEA,THE GROB TEA COMPANY,943.2,998.85,998.85,940,943.2,0,0.0,77.17
ATL,ALLCARGO TERMINALS,25.43,26.2,26.2,25.3,25.43,0,0.0,75.19
SOMICONVEY,SOMI CONVEYOR BELT.,110.71,115.7,115.7,108.7,110.71,0,0.0,71.96
TREL,TRANSINDIA REAL ESTATE L,26.22,27.4,27.4,26.06,26.22,0,0.0,57.56
LLOYDSENGG,LLOYDS ENGG WORK,57.43,57.2,58.9,56.27,57.43,0,0.0,86.51
LTM,LTM,4282.3,4440,4480.5,4240,4282.3,0,0.0,57.19
ICIQ30INAV,ICICIPRAMC - ICIQ30INAV,20.61,0,0,0,20.86,0,-1.2,
AHLUCONT,AHLUWALIA CONT IND,884.4,895,895,861,884.4,0,0.0,93.82
GILLANDERS,GILLANDERS ARBUTHNOT,90.8,97,97,88.5,90.8,0,0.0,78.35
DLINKINDIA,D-LINK INDIA,452.25,458.05,461.25,450.05,452.25,0,0.0,83.59
REDTAPE,REDTAPE,127.19,126.58,127.58,124.71,127.19,0,0.0,83.57
NIDOZC26-N7,,2510,0,2510,2510,2510,0,0.0,
JSWENERGY,JSW ENERGY,544.95,561,563.6,538.35,544.95,0,0.0,73.11
GODREJPROP,GODREJ PROPERTIES,1769.4,1795.6,1832,1759.8,1769.4,0,0.0,81.47
DBCORP,D.B.CORP,215.52,217.96,219.9,214.05,215.52,0,0.0,80.29
GATECH,GACM TECHNOLOGIES,0.47,0.48,0.48,0.47,0.47,0,0.0,70.27
ABBOTINDIA,ABBOTT INDIA,25180,25390,25510,25150,25180,0,0.0,36.51
HDIL-BZ,HOUSING DEV & INFRA,2.06,2.08,2.08,2.03,2.06,0,0.0,56.39
GEEKAYWIRE,GEEKAY WIRES,26.69,28,28,26.35,26.69,0,0.0,73.9
BAYERCROP,BAYER CROPSCIENCE,4670.5,4779.9,4789.9,4656.7,4670.5,0,0.0,50.56
BEARDSELL,BEARDSELL,25.45,25.32,26.23,25.13,25.45,0,0.0,71.68
HINDCOPPER,HINDUSTAN COPPER,541.5,551.4,554.95,537.45,541.5,0,0.0,75.07
COHANCE,COHANCE LIFESCIENCES,360.1,365.65,369.8,355.05,360.1,0,0.0,65.18
MMTC,MMTC,65.4,66.8,67.57,65.1,65.4,0,0.0,76.47
NESTLEIND,NESTLE INDIA,1421.3,1420,1430.9,1409.1,1421.3,0,0.0,89.71
CIFC28-NB,,1150.2,0,1156.8,1150.2,1150.2,0,0.0,
SBICARD,SBI CARDS & PAY SER,670.3,681.25,687.9,666,670.3,0,0.0,62.39
TRF,TRF,264.58,268.25,277,261.7,264.58,0,0.0,77.79
UNITEDTEA,UNITED NILGIRI TEA,540.95,543.6,543.6,538,540.95,0,0.0,63.12
WHIRLPOOL,WHIRLPOOL OF INDIA,952.55,953,969.75,943.1,952.55,0,0.0,80.9
SBFC,SBFC FINANCE,94.94,96.16,96.75,94.3,94.94,0,0.0,73.72
ADVENZYMES,ADVANCED ENZYME TECH,299.05,295,304.95,295,299.05,0,0.0,82.99
MINDTECK,MINDTECK (INDIA),201.54,207.85,209.1,200.35,201.54,0,0.0,80.14
CONCORDBIO,CONCORD BIOTECH,1016.2,1059.3,1068.9,1010.2,1016.2,0,0.0,48.03
DBL,DILIP BUILDCON,455.05,452.35,457.95,444.3,455.05,0,0.0,84.7
JUBLFOOD,JUBILANT FOODWORKS,491.95,493.2,496.4,483.6,491.95,0,0.0,64.93
VASCONEQ,VASCON ENGINEERS,37.6,38,38.21,37,37.6,0,0.0,77.27
THANGAMAYL,THANGAMAYIL JEWELLERY,3799.3,3775.2,3879.7,3763.9,3799.3,0,0.0,62.86
SRGHFL,SRG HOUSING FINANCE L,279.38,288.99,288.99,272.62,279.38,0,0.0,65.8
DBREALTY,VALOR ESTATE,103.72,105.33,106.36,101.8,103.72,0,0.0,72.5
YASHO,YASHO INDUSTRIES,1475.4,1525,1530,1462.6,1475.4,0,0.0,74.01
DOLPHIN,DOLPHIN OFF ENT (IND) L,411.75,408.1,420.85,403.55,411.75,0,0.0,63.18
EMMBI,EMMBI INDUSTRIES,85.98,85.97,87.3,79.15,85.98,0,0.0,87.86
JIOFIN,JIO FIN SERVICES,245.73,252,253.2,244.1,245.73,0,0.0,63.43
HATHWAY,HATHWAY CABLE & DATACOM,11.02,11.15,11.2,10.97,11.02,0,0.0,77.55
ORIENTLTD,ORIENT PRESS,62.79,63.79,63.79,61.61,62.79,0,0.0,63.96
TEXMOPIPES,TEXMO PIPE & PRODUCTS,47.19,48.6,48.6,46.38,47.19,0,0.0,83.02
MANINFRA,MAN INFRA,113.53,110.95,117.2,109.71,113.53,0,0.0,93.05
LORDSCHLO,LORDS CHLORO ALKALI,148.96,152.81,153.18,146,148.96,0,0.0,79.66
PYRAMID,PYRAMID TECHNOPLAST,166.29,159.07,170,153,166.29,0,0.0,89.69
SPAL,S. P. APPARELS,781.05,802.1,806.4,773.1,781.05,0,0.0,65.19
AEROFLEX,AEROFLEX INDUSTRIES,277.87,297,297.5,275.79,277.87,0,0.0,61.18
HDFLIQINAV,HDFCAMC - HDFLIQINAV,1057.86,0,0,0,1057.86,0,0.0,
LGBBROSLTD,LG BALAKRISHNAN & BROS,1747.7,1786,1795.2,1729.1,1747.7,0,0.0,64.86
VPRPL,VISHNU PRAKASH R PUNGLI L,38.79,40.31,40.87,38.69,38.79,0,0.0,71.13
NIM150INAV,UTIAMC - NIM150INAV,220.7,0,0,0,222.85,0,-0.96,
SANDUMA,SANDUR MANG & IRON ORES L,209.35,209.93,213,206,209.35,0,0.0,78.48
PERSISTENT,PERSISTENT SYSTEMS,4747.3,5062.1,5090,4734,4747.3,0,0.0,44.5
NDGL,NAGA DHUNSERI GROUP,2650,2698,2699,2571,2650,0,0.0,79.12
RBLBANK,RBL BANK,321.4,313.4,324.4,307.7,321.4,0,0.0,67.67
RISHABH,RISHABH INSTRUMENTS,489.45,489.7,500.4,483,489.45,0,0.0,84.87
ASIANHOTNR,ASIAN HOTELS (NORTH),288.2,301,301,285.6,288.2,0,0.0,41.64
RATNAVEER,RATNAVEER PRECISION ENG L,144.9,147,148.49,143.52,144.9,0,0.0,64.19
BIGBLOC,BIGBLOC CONSTRUCTION,47.31,48,48.47,46.5,47.31,0,0.0,69.19
SGBMAR28X-GB,2.50%GOLDBONDS2028SR-X,14905,15094.32,15094.32,14801,14905,0,0.0,76.72
POWERINDIA,HITACHI ENERGY INDIA,32200,31780,32295,31000,32200,0,0.0,93.68
CAGL26-NA,,1270.99,1270.99,1270.99,1270.99,1270.99,0,0.0,
ISFT,INTRASOFT TECH.,74.65,76.02,77.01,73.05,74.65,0,0.0,77.56
CAGL27-NC,,1260,0,1260,1260,1260,0,0.0,
CAGL28-NE,,1192,0,1192,1192,1192,0,0.0,
TVVISION,TV VISION,5.42,5.75,5.75,5.1,5.42,0,0.0,57.25
CUPID,CUPID,113.09,114,115.85,111,113.09,0,0.0,90.46
DIACABS,DIAMOND POWER INFRA,161.72,159.5,168.54,158.89,161.72,0,0.0,92.32
JLHL,JUPITER LIFE LINE HOSP L,1247.2,1287.9,1287.9,1241,1247.2,0,0.0,42.08
MITTAL,MITTAL LIFE STYLE,0.96,0.97,0.98,0.95,0.96,0,0.0,70.81
LTTS,L&T TECHNOLOGY SER.,3379.8,3450,3495,3362,3379.8,0,0.0,61.06
RRKABEL,R R KABEL,1442.4,1423,1447.9,1400,1442.4,0,0.0,70.82
GNA,GNA AXLES,429.3,441.7,442.45,424.1,429.3,0,0.0,70.33
KIRLOSBROS,KIRLOSKAR BROTHERS,1645,1720,1720.7,1617.1,1645,0,0.0,71.19
EMSLIMITED,EMS,354.3,365,368.6,351.55,354.3,0,0.0,80.08
ZAGGLE,ZAGGLE PREPA OCEAN SER L,256.26,263,263.74,253.36,256.26,0,0.0,76.76
SAMHI,SAMHI HOTELS,162.33,163.33,164.5,160.21,162.33,0,0.0,79.35
SCLZC26-NB,,2230,0,2230,2230,2230,0,0.0,
SCLZC26A-NF,,2261,0,2261,2261,2261,0,0.0,
DIAMINESQ,DIAMINES & CHEMICALS,271.78,272.06,275,261.23,271.78,0,0.0,66.88
ICICIPRULI,ICICI PRU LIFE INS CO,514.2,534.2,534.95,511.5,514.2,0,0.0,50.35
MARATHON,MARATHON NXTGEN REALT,475.8,494.9,494.9,475,475.8,0,0.0,78.9
NAVNIFINAV,NAVIAMC - NAVNIFINAV,243.96,0,0,0,244.81,0,-0.35,
HPL,HPL ELECTRIC & POWER,352.55,359.95,363.5,350.05,352.55,0,0.0,84.84
NUVAMA,NUVAMA WEALTH MANAGE,1346,1379,1389.9,1335,1346,0,0.0,72.57
MASKINVEST,MASK INVESTMENTS,185.3,170.1,193.64,170.1,185.3,0,0.0,85.45
SIGNATURE,SIGNATUREGLOBAL INDIA,835.25,857.5,862.75,827.25,835.25,0,0.0,72.7
KALAMANDIR,SAI SILKS (KALAMANDIR) L,105.44,107.2,107.85,103.48,105.44,0,0.0,67.65
YATRA,YATRA ONLINE,112.49,122.5,124.21,109.57,112.49,0,0.0,67.38
ENDURANCE,ENDURANCE TECHNO.,2318.6,2397.2,2412.9,2305.2,2318.6,0,0.0,58.09
TARAPUR,TARAPUR TRANSFORMERS,24.33,25.18,25.4,24.05,24.33,0,0.0,50.51
SGBAPR28I-GB,2.50%GOLDBONDS2028SR-I,14950,15007.5,15020,14950,14950,0,0.0,72.51
VERTOZ,VERTOZ,50.36,52,52,49.58,50.36,0,0.0,86.1
MAZDA,MAZDA,209.77,215.99,218,207.1,209.77,0,0.0,80.46
SJVN,SJVN,77.85,79,79.68,76.83,77.85,0,0.0,78.62
KSL,KALYANI STEELS,798.15,791.2,802.9,771,798.15,0,0.0,86.13
PNBHOUSING,PNB HOUSING FIN,1033.65,1012,1041.25,995,1033.65,0,0.0,87.82
VBL,VARUN BEVERAGES,490.45,484.4,492.9,481.3,490.45,0,0.0,85.05
SUNDARAM,SUNDARAM MULTI PAP,1.44,1.43,1.47,1.41,1.44,0,0.0,83.26
KINGFA,KINGFA SCI & TEC IND,4920.4,4924.9,5070,4887.1,4920.4,0,0.0,92.42
RAJRATAN,RAJRATAN GLOBAL WIRE,419.05,425,429.7,403.65,419.05,0,0.0,80.39
SGBMAY28-GB,2.50%GOLDBONDS2028SR-II,14976.32,15050,15050,14926.01,14976.32,0,0.0,75.02
UNIVASTU,UNIVASTU INDIA,68.54,68.79,70.33,68.04,68.54,0,0.0,77.21
MVGJL,MANOJ VAIBHAV GEM N JEW L,173.44,174.89,177.01,170,173.44,0,0.0,85.88
JSWINFRA,JSW INFRASTRUCTURE,279.03,275.95,281.65,273.2,279.03,0,0.0,72.43
KIRLOSIND,KIRLOSKAR INDUSTRIES,3238.4,3250,3303,3176,3238.4,0,0.0,77.55
PODDARMENT,PODDAR PIGMENTS,254.23,256.02,259.36,250.86,254.23,0,0.0,74.55
MANAPPURAM,MANAPPURAM FINANCE,289.4,292.85,294.2,285.15,289.4,0,0.0,74.98
AARVI,AARVI ENCON,128.45,133.62,133.62,126.01,128.45,0,0.0,57.43
SGBJUN28-GB,2.5%GOLDBONDS2028SR-III,14911.59,15000,15000,14880.01,14911.59,0,0.0,74.71
SILLYMONKS,SILLY MONKS ENTERTAIN,17,17.09,17.6,16.66,17,0,0.0,62.67
ROLLT,ROLLATAINERS,1.75,1.93,1.93,1.75,1.75,0,0.0,85.4
NBIFIN,N.B.I. IND. FIN. CO.,2016.8,2071.9,2074.5,2005,2016.8,0,0.0,74.29
UDS,UPDATER SERVICES,158.61,163.5,163.5,154.66,158.61,0,0.0,74.84
KIOCL,KIOCL,399.65,414.2,416.7,393.15,399.65,0,0.0,76.53
SFL,SHEELA FOAM,523.25,553.75,556.65,521.7,523.25,0,0.0,63.82
TI,TILAKNAGAR INDUSTRIES,455.65,466.5,470.5,450.75,455.65,0,0.0,63.23
HEADSUP,HEADS UP VENTURES,7.29,7.21,7.38,7.14,7.29,0,0.0,71.36
HMVL,HINDUSTAN MEDIA VENT,65.2,69.8,69.8,64.1,65.2,0,0.0,67.37
VALIANTLAB,VALIANT LABORATORIES,75.69,77.9,81.3,74.1,75.69,0,0.0,85.76
TCIEXP,TCI EXPRESS,512.95,522.45,525.6,510.5,512.95,0,0.0,62.3
AARTISURF,AARTI SURFACTANTS,389.4,401.6,401.85,385,389.4,0,0.0,73.95
LAURUSLABS,LAURUS LABS,1113.45,1129.2,1137.2,1110.2,1113.45,0,0.0,73.34
IMFA,INDIAN METALS & FERRO,1504.6,1570,1587,1484,1504.6,0,0.0,76.61
SENSEXINAV,MIRAEAMC - SENSEXINAV,78.57,0,0,0,79.68,0,-1.39,
MON500INAV,MOTILALAMC - MON500INAV,22.99,0,0,0,23.23,0,-1.03,
BLISSGVS,BLISS GVS PHARMA,262.68,270,270,256.25,262.68,0,0.0,75.87
EMAMIREAL,EMAMI REALTY,90.92,76,90.92,75.99,90.92,0,0.0,85.69
THEJO,THEJO ENGINEERING,1740.7,1784.5,1804.3,1730,1740.7,0,0.0,76.14
MOM50,MOTILAL OSWAL NIFTY 50 ETF,249.53,254.56,255.9,248,249.53,0,0.0,68.56
TERASOFT,TERA SOFTWARE,342.75,351,351,342,342.75,0,0.0,69.92
ITDC,INDIA TOUR. DEV. CO.,584.95,608,613,580.55,584.95,0,0.0,77.95
HISARMETAL,HISAR METAL IND.,151.55,156.8,156.8,151,151.55,0,0.0,71.98
SPCENET,SPACENET ENTERS IND,4.28,4.4,4.56,4.23,4.28,0,0.0,77.36
BOROLTD,BOROSIL,244.43,252.26,253.69,243.04,244.43,0,0.0,61.99
ROSSARI,ROSSARI BIOTECH,516.4,511.35,525,508.1,516.4,0,0.0,86.39
AHLEAST,ASIAN HOTELS (EAST),167.45,173.4,173.76,165.52,167.45,0,0.0,70.09
SGBSEP31II-GB,2.50%GOLDBONDS2031SR-II,15474.11,15699,15699,15336.2,15474.11,0,0.0,76.48
PLAZACABLE,PLAZA WIRES,40.03,40.25,40.8,38.66,40.03,0,0.0,88.66
TICL,TWAMEV CONS AND INFRA,23.44,21.86,23.75,21.51,23.44,0,0.0,59.91
IITL,INDUSTRIAL INV TRUST,164.65,181.39,184.14,162.15,164.65,0,0.0,68.57
BAJAJCON,BAJAJ CONSUMER CARE,453.4,468.35,469,450.5,453.4,0,0.0,73.28
BHANDARI,BHANDARI HOSIERY EXP,3.28,3.39,3.4,3.23,3.28,0,0.0,78.98
UGARSUGAR,THE UGAR SUGAR WORKS,42.43,43.4,43.69,41.49,42.43,0,0.0,66.86
BSE,BSE,3446,3475.9,3482,3412.2,3446,0,0.0,83.66
IRMENERGY,IRM ENERGY,283.71,292.4,310,267,283.71,0,0.0,87.2
PRAKASHSTL,PRAKASH STEELAGE,4.65,4.8,4.87,4.58,4.65,0,0.0,69.58
PRICOLLTD,PRICOL,594.65,619.15,619.9,591,594.65,0,0.0,72.54
ALPHAINAV,MIRAEAMC - ALPHAINAV,25.18,0,0,0,25.3,0,-0.47,
MAXESTATES,MAX ESTATES,393,401.8,402.05,383.1,393,0,0.0,84.57
COMPINFO-BZ,COMPUAGE INFOCOM,1.4,1.35,1.41,1.3,1.4,0,0.0,96.29
ANSALAPI-BZ,ANSAL PROP & INFRA,3.78,3.78,3.78,3.78,3.78,0,0.0,94.54
BLUEJET,BLUE JET HEALTHCARE,403.35,415,417.95,400.1,403.35,0,0.0,74.15
HMT-BZ,HMT -,62.76,63,63.84,62.06,62.76,0,0.0,75.47
LIQSBIINAV,SBIAMC - LIQSBIINAV,1000,0,0,0,1000,0,0.0,
GPPL,GUJARAT PIPAVAV PORT,154.56,156.76,158.25,153.74,154.56,0,0.0,63.67
ADFFOODS,ADF FOODS,260.15,249.08,264.8,244.04,260.15,0,0.0,89.19
SCLZC26C-NB,,1260.61,0,1260.61,1258,1260.61,0,0.0,
MUFIN,MUFIN GREEN FINANCE,115.05,116.55,117.01,113.51,115.05,0,0.0,81.59
CELLO,CELLO WORLD,427.45,422.65,432.25,415.05,427.45,0,0.0,70.54
WELINV,WELSPUN INV & COMM,1425.1,1442.2,1453.5,1425,1425.1,0,0.0,74.6
HONASA,HONASA CONSUMER - MAMAEARTH,348.85,347.45,352,341.95,348.85,0,0.0,80.57
AMNPLST,AMINES & PLASTICIZERS,161.33,162.21,166,160,161.33,0,0.0,74.13
LGHL,LAXMI GOLDORNA HOUSE,265.51,269.81,271,261.02,265.51,0,0.0,71.31
ESAFSFB,ESAF SMALL FINANCE BANK L,23.35,23.67,24.02,23.31,23.35,0,0.0,73.89
DMART,AVENUE SUPERMARTS,4443.5,4559.5,4559.5,4416,4443.5,0,0.0,67.1
ORISSAMINE,ORISSA MIN DEV CO,3984.2,4103,4111.9,3950,3984.2,0,0.0,73.51
KILITCH,KILITCH DRUGS INDIA,152.14,160.99,163.01,150.35,152.14,0,0.0,68.62
DEEPAKNTR,DEEPAK NITRITE,1690.3,1723.4,1738.9,1675.6,1690.3,0,0.0,87.55
M&MFIN-N3,,2330.01,2101.25,2330.01,2101.25,2330.01,0,0.0,86.99
SASTASUNDR,SASTASUNDAR VENTURES,268.45,272.15,272.15,267.55,268.45,0,0.0,67.7
INTENTECH,INTENSE TECHNOLOGIES,98.9,102,102,98,98.9,0,0.0,74.52
CPCAP,CP CAPITAL,93.37,96.42,98.19,92.51,93.37,0,0.0,72.51
SCLZC26E-NP,,1236.5,0,1236.5,1236.5,1236.5,0,0.0,
TASTYBITE,TASTY BITE EATABLES,6968,7067.5,7142.5,6905.5,6968,0,0.0,63.11
GREENPOWER,ORIENT GREEN POWER CO,10.57,11,11.17,10.41,10.57,0,0.0,75.87
RAMKY,RAMKY INFRA,502,512.5,513.75,493,502,0,0.0,77.33
ASKAUTOLTD,ASK AUTOMOTIVE,428.65,435.15,437.3,425,428.65,0,0.0,35.69
ARIHANTSUP,ARIHANT SUPERSTRUCT,270.26,271.13,279,262,270.26,0,0.0,82.47
CANTABIL,CANTABIL RETAIL,242.44,247,247,240.01,242.44,0,0.0,70.15
AKSHARCHEM,AKSHARCHEM INDIA,193.6,204.99,205,192.15,193.6,0,0.0,77.06
ASHOKA,ASHOKA BUILDCON,133.05,135.95,136.8,132.05,133.05,0,0.0,76.58
WABAG,VA TECH WABAG,1493.3,1467,1528.7,1450.2,1493.3,0,0.0,82.76
URJA,URJA GLOBAL,10.53,10.89,10.89,10.5,10.53,0,0.0,78.55
JWL,JUPITER WAGONS,279.12,286.9,288.3,277.06,279.12,0,0.0,71.43
OBEROIRLTY,OBEROI REALTY,1687,1712.1,1735.5,1681.7,1687,0,0.0,83.01
ESILINAV,EDELAMC - ESILVER,232.6,0,0,0,245.91,0,-5.41,
IREDA,INDIAN RENEWABLE ENERGY,135.89,137.5,138.64,134.16,135.89,0,0.0,79.0
TATATECH,TATA TECHNOLOGIES,569.15,562.8,571.9,551.85,569.15,0,0.0,70.81
SHAH,SHAH METACORP,5.3,5.32,5.36,5.28,5.3,0,0.0,88.51
PRESTIGE,PRESTIGE ESTATE,1373.2,1387.9,1399.4,1344.6,1373.2,0,0.0,83.58
GANDHAR,GANDHAR OIL REFINE IND L,137.18,141.08,141.08,136.2,137.18,0,0.0,70.62
NRAIL,N R AGARWAL INDS,473.05,470.05,479,462.65,473.05,0,0.0,71.59
FEDFINA,FEDBANK FINANCIAL SER L,149.32,153.9,153.9,147.41,149.32,0,0.0,76.41
RESPONIND,RESPONSIVE INDUSTRIES,149.31,154,154.76,148.18,149.31,0,0.0,79.79
CGCL,CAPRI GLOBAL CAPITAL,183.38,184.21,191.56,181.8,183.38,0,0.0,64.1
FLAIR,FLAIR WRITING INDUST,322.1,326,332,319,322.1,0,0.0,70.56
COALINDIA,COAL INDIA,456,452.75,462,451.05,456,0,0.0,54.17
IOLCP,IOL CHEM AND PHARMA,89.11,92.7,93.6,87.5,89.11,0,0.0,71.77
NACLIND,NACL INDUSTRIES,154.2,161.44,163.74,150.92,154.2,0,0.0,65.37
CIFCZC26-NF,,1204.8,0,1204.8,1204.8,1204.8,0,0.0,
CIFCZC28-NH,,1193,0,1193,1193,1193,0,0.0,
APCL,ANJANI PORTLAND CEM,113.4,116.37,116.37,112.32,113.4,0,0.0,68.42
WIPL,THE WESTERN INDIA PLY,157.14,158.95,159.4,156.5,157.14,0,0.0,66.21
PRUDMOULI,PRUDENTIAL SUGAR CORPORAT,17.23,18.09,18.89,17.23,17.23,0,0.0,80.26
BAJEL,BAJEL PROJECTS,181.56,185.01,185.7,179.05,181.56,0,0.0,85.44
GRAVITA,GRAVITA INDIA,1568,1586.3,1609.6,1558.1,1568,0,0.0,73.25
DOMS,DOMS INDUSTRIES,2315.8,2371.1,2387.9,2303,2315.8,0,0.0,50.47
INDIASHLTR,INDIA SHELTER FIN CORP L,809.7,805.9,817.35,799.7,809.7,0,0.0,70.07
DOLLAR,DOLLAR INDUSTRIES,337.39,335,354.4,320.63,337.39,0,0.0,89.92
INOXINDIA,INOX INDIA,1508.6,1570.9,1585.1,1491.2,1508.6,0,0.0,75.91
SUPERHOUSE,SUPERHOUSE,153.62,159,159.89,152.22,153.62,0,0.0,78.28
PENIND,PENNAR INDUSTRIES,167.31,171.7,172.7,166.24,167.31,0,0.0,77.41
JINDWORLD,JINDAL WORLDWIDE,24.64,26.07,26.07,24.45,24.64,0,0.0,74.23
SCHAND,S CHAND AND COMPANY,159.68,165,165,158.01,159.68,0,0.0,69.35
RPPINFRA,R.P.P INFRA PROJECTS,79.81,85.01,85.26,78.52,79.81,0,0.0,75.86
BHAGYANGR,BHAGYANAGAR INDIA,219.34,220,222,214,219.34,0,0.0,92.75
JAMNAAUTO,JAMNA AUTO IND,122.99,126.88,126.88,122.71,122.99,0,0.0,62.7
MOTISONS,MOTISONS JEWELLERS,13.8,14.09,14.2,13.7,13.8,0,0.0,78.19
SUMEETINDS,SUMEET IND,29.99,29.5,30.55,28.53,29.99,0,0.0,54.53
IRBINVIT-IV,IRB INVIT FUND,61.72,61.62,61.88,61.32,61.72,0,0.0,68.35
SURAJEST,SURAJ ESTATE DEVELOPERS L,237.02,243,243.2,234.98,237.02,0,0.0,78.34
HUDCO,HSG & URBAN DEV CORPN,211.37,205.48,214.46,205,211.37,0,0.0,97.66
MOIL,MOIL,319.1,321.6,324.9,316.6,319.1,0,0.0,74.55
MUTHOOTMF,MUTHOOT MICROFIN,184.92,195,195,182.5,184.92,0,0.0,76.61
ZEELEARN,ZEE LEARN,5.23,5.39,5.4,5.07,5.23,0,0.0,81.63
HAPPYFORGE,HAPPY FORGINGS,1321.8,1349.5,1354.3,1310.2,1321.8,0,0.0,73.25
RBZJEWEL,RBZ JEWELLERS,139.22,141.93,143,135.82,139.22,0,0.0,76.48
PSPPROJECT,PSP PROJECTS,729.05,742.2,742.6,721,729.05,0,0.0,83.51
MUFTI,CREDO BRANDS MARKETING L,77.51,79.69,79.89,76.51,77.51,0,0.0,72.4
AZAD,AZAD ENGINEERING,2090.2,2130,2205,2072.5,2090.2,0,0.0,91.19
KIRLOSENG,KIRLOSKAR OIL ENG,1591.1,1613,1636.6,1571.6,1591.1,0,0.0,77.73
RKDL,RAVI KUMAR DIST.,20.97,21.97,21.97,20.9,20.97,0,0.0,65.97
SUNCLAY,SUNDARAM CLAYTON,1488.6,1484.2,1505,1470.1,1488.6,0,0.0,83.32
INDIGRID-IV,INDIGRID INFRASTRUCT TRST,172.03,173.9,174.46,171.8,172.03,0,0.0,69.45
PSB,PUNJAB & SIND BANK,24.84,25.04,25.17,24.6,24.84,0,0.0,78.36
SCLZC26G-YA,,1181.2,0,1181.2,1181.2,1181.2,0,0.0,
FMNL,FUTURE MKT NETWORKS,8.71,9,9.01,8.63,8.71,0,0.0,73.63
INNOVACAP,INNOVA CAPTAB,721.15,734.75,734.95,705,721.15,0,0.0,59.72
SURANASOL,SURANA SOLAR,26.69,28.79,28.95,26.25,26.69,0,0.0,75.31
STARCEMENT,STAR CEMENT,231.75,235.12,236.97,225.35,231.75,0,0.0,79.06
BFINVEST,BF INVESTMENT,413.75,426.05,426.05,410.5,413.75,0,0.0,78.55
KICL,KALYANI INVEST CO,4744.5,4850,4880,4700.1,4744.5,0,0.0,77.7
TEJASNET,TEJAS NETWORKS,411,404,424.5,396.25,411,0,0.0,59.04
ERIS,ERIS LIFESCIENCES,1373.5,1399.8,1416.3,1359.8,1373.5,0,0.0,59.84
CDSL,CENTRAL DEPO SER (I),1312.8,1323.6,1335.9,1304.2,1312.8,0,0.0,73.61
GTPL,GTPL HATHWAY,66.63,68.8,68.8,66.2,66.63,0,0.0,71.18
AUBANK,AU SMALL FINANCE BANK,1065.65,1058.7,1079.55,1047.25,1065.65,0,0.0,94.41
